State,Name,Address,Price,Bed_Info,Phone,low_price,high_price
New Jersey,264 Summit Ave,"264 Summit Ave Unit 2, Jersey City, NJ 07306",2700,"3 Beds, 1 Bath, 800 sq ft",9083957173.0,2700,2700
New Jersey,"242 Lexington Ave, #6 Unit 6","242 Lexington Ave, #6 Unit 6, Jersey City, NJ 07304",1780,"1 Bed, 1 Bath, 650 sq ft",,1780,1780
New Jersey,247 2nd St Unit 2,"247 2nd St Unit 2, Jersey City, NJ 07302",4000,"2 Beds, 2 Baths, 1,138 sq ft",,4000,4000
New Jersey,14 Tonnele Ave Unit #1,"14 Tonnele Ave Unit #1, Jersey City, NJ 07306",2999,"3 Beds, 1 Bath, 1,000 sq ft",5512775898.0,2999,2999
New Jersey,36 Fleet St Unit 1,"36 Fleet St Unit 1, Jersey City, NJ 07306",2500,"2 Beds, 2 Baths, 1,000 sq ft",,2500,2500
New Jersey,186 Summit Ave Unit 2,"186 Summit Ave Unit 2, Jersey City, NJ 07304",3100,"3 Beds, 2 Baths, 1,500 sq ft",,3100,3100
New Jersey,441 Bergen Ave Unit 2L,"441 Bergen Ave Unit 2L, Jersey City, NJ 07304",2400,"3 Beds, 1 Bath, 1,000 sq ft",2018856834.0,2400,2400
New Jersey,409 Ocean Ave Unit 304,"409 Ocean Ave Unit 304, Jersey City, NJ 07305",2200,"2 Beds, 1 Bath, 800 sq ft",2019925583.0,2200,2200
New Jersey,31 Thorne St Unit 1,"31 Thorne St Unit 1, Jersey City, NJ 07307",1900,"1 Bed, 1 Bath, 650 sq ft",5512731226.0,1900,1900
New Jersey,557 Ocean Ave Unit 5,"557 Ocean Ave Unit 5, Jersey City, NJ 07305",2500,"4 Beds, 1 Bath, 1,200 sq ft",2017442394.0,2500,2500
New Jersey,77 Vroom St,"77 Vroom St, Jersey City, NJ 07306",2300,"2 Beds, 1 Bath, 800 sq ft",5512039275.0,2300,2300
New Jersey,211 Pavonia Ave Unit 3,"211 Pavonia Ave Unit 3, Jersey City, NJ 07302",3200,"1 Bed, 1 Bath, 750 sq ft",2016850503.0,3200,3200
New Jersey,24 Kensington Ave Unit 1H,"24 Kensington Ave Unit 1H, Jersey City, NJ 07304",1595,"Studio, 1 Bath, 500 sq ft",5512223041.0,1595,1595
New Jersey,64 Rutgers Ave Unit 2,"64 Rutgers Ave Unit 2, Jersey City, NJ 07305",2200,"3 Beds, 1 Bath, 1,000 sq ft",2019756373.0,2200,2200
New Jersey,297 Forrest St,"297 Forrest St, Jersey City, NJ 07304",2100,"2 Beds, 1 Bath, 800 sq ft",5513103110.0,2100,2100
New Jersey,88 Armstrong Ave Unit 2L,"88 Armstrong Ave Unit 2L, Jersey City, NJ 07305",1950,"2 Beds, 1 Bath, 800 sq ft",2016032860.0,1950,1950
New Jersey,399 Cator Ave Unit 2,"399 Cator Ave Unit 2, Jersey City, NJ 07305",2500,"3 Beds, 1 Bath, 1,000 sq ft",2018222859.0,2500,2500
New Jersey,36 Wade St Unit 1,"36 Wade St Unit 1, Jersey City, NJ 07305",2500,"3 Beds, 1 Bath, 1,000 sq ft",2018028486.0,2500,2500
New Jersey,735 Garfield Ave Unit 3B,"735 Garfield Ave Unit 3B, Jersey City, NJ 07305",2500,"3 Beds, 1 Bath, 1,000 sq ft",2013807591.0,2500,2500
New Jersey,51 Seidler St Unit 1,"51 Seidler St Unit 1, Jersey City, NJ 07304",2700,"3 Beds, 2 Baths, 1,000 sq ft",2014799804.0,2700,2700
New Jersey,183 Wegman Pky Unit 2,"183 Wegman Pky Unit 2, Jersey City, NJ 07305",2300,"3 Beds, 1 Bath, 1,000 sq ft",5513776144.0,2300,2300
New Jersey,120 Randolph Ave Unit 1R,"120 Randolph Ave Unit 1R, Jersey City, NJ 07305",2500,"3 Beds, 1 Bath, 1,000 sq ft",2017718324.0,2500,2500
New Jersey,125 Audubon Ave Unit 2,"125 Audubon Ave Unit 2, Jersey City, NJ 07305",2400,"3 Beds, 1 Bath, 1,000 sq ft",2013545747.0,2400,2400
New Jersey,143 Zabriskie St Unit E,"143 Zabriskie St Unit E, Jersey City, NJ 07307",2800,"2 Beds, 1 Bath, 931 sq ft",2019034186.0,2800,2800
New Jersey,565 Ocean Ave Unit 2,"565 Ocean Ave Unit 2, Jersey City, NJ 07305",2300,"3 Beds, 1 Bath, 1,000 sq ft",5512588703.0,2300,2300
New Jersey,227 Duncan Ave Unit 6,"227 Duncan Ave Unit 6, Jersey City, NJ 07306",2000,"2 Beds, 1 Bath, 800 sq ft",2018857335.0,2000,2000
New Jersey,65 Atlantic St Unit 1,"65 Atlantic St Unit 1, Jersey City, NJ 07304",2400,"3 Beds, 1 Bath, 1,000 sq ft",2012413761.0,2400,2400
New Jersey,141 Monticello Ave Unit 1,"141 Monticello Ave Unit 1, Jersey City, NJ 07304",2100,"2 Beds, 1 Bath, 800 sq ft",2014236755.0,2100,2100
New Jersey,134 Grant Ave Unit 4A,"134 Grant Ave Unit 4A, Jersey City, NJ 07305",1725,"1 Bed, 1 Bath, 650 sq ft",2017404670.0,1725,1725
New Jersey,25 McWilliams Pl Unit 205,"25 McWilliams Pl Unit 205, Jersey City, NJ 07302",3500,"1 Bed, 1 Bath, 903 sq ft",2013080257.0,3500,3500
New Jersey,318 Union St,"318 Union St, Jersey City, NJ 07304",1895,"1-2 Beds, 1 Bath",2016454159.0,1895,1895
New Jersey,79 Roosevelt Ave Unit 1,"79 Roosevelt Ave Unit 1, Jersey City, NJ 07304",2200,"2 Beds, 1 Bath, 900 sq ft",2016853567.0,2200,2200
New Jersey,9 Sheffield St,"9 Sheffield St, Jersey City, NJ 07305",1850,"2 Beds, 1 Bath, 800 sq ft",2018579085.0,1850,1850
New Jersey,4 Warner Ave Unit 1,"4 Warner Ave Unit 1, Jersey City, NJ 07305",1950,"2 Beds, 1 Bath, 800 sq ft",2018083592.0,1950,1950
New Jersey,322 Baldwin Ave Unit 1R,"322 Baldwin Ave Unit 1R, Jersey City, NJ 07306",1800,"Studio, 1 Bath, 500 sq ft",2013808398.0,1800,1800
New Jersey,285 Webster Ave Unit 1F,"285 Webster Ave Unit 1F, Jersey City, NJ 07307",1900,"Studio, 1 Bath, 500 sq ft",2018244396.0,1900,1900
New Jersey,66 Mercer St Unit #3,"66 Mercer St Unit #3, Jersey City, NJ 07302",3790,"3 Beds, 1 Bath, 1,150 sq ft",7867457464.0,3790,3790
New Jersey,213 Fowler Ave Unit 3,"213 Fowler Ave Unit 3, Jersey City, NJ 07305",1950,"1 Bed, 1 Bath, 750 sq ft",2014743842.0,1950,1950
New Jersey,36 Clerk St Unit 2R,"36 Clerk St Unit 2R, Jersey City, NJ 07305",1950,"2 Beds, 1 Bath, 800 sq ft",2014264170.0,1950,1950
New Jersey,1005 Garfield Ave,"1005 Garfield Ave, Jersey City, NJ 07304",2400,"2 Beds, 1 Bath, 1,000 sq ft",2015848626.0,2400,2400
New Jersey,15 Cherry St Unit 1,"15 Cherry St Unit 1, Jersey City, NJ 07305",2800,"2 Beds, 2.5 Baths, 1,286 sq ft",2015968716.0,2800,2800
New Jersey,102 Belmont Ave Unit 1C,"102 Belmont Ave Unit 1C, Jersey City, NJ 07304",1750,"1 Bed, 1 Bath, 650 sq ft",5513773273.0,1750,1750
New Jersey,152 Union St Unit 1R,"152 Union St Unit 1R, Jersey City, NJ 07304",1750,"1 Bed, 1 Bath, 650 sq ft",2014845671.0,1750,1750
New Jersey,271 Claremont Ave,"271 Claremont Ave, Jersey City, NJ 07305",2500,"3 Beds, 1 Bath, 1,111 sq ft",6098493518.0,2500,2500
New Jersey,280 Marin Blvd Unit 17M,"280 Marin Blvd Unit 17M, Jersey City, NJ 07302",2350,"Studio, 1 Bath, 500 sq ft",,2350,2350
New Jersey,614 Bramhall Ave Unit 2,"614 Bramhall Ave Unit 2, Jersey City, NJ 07304",2495,"3 Beds, 1 Bath, 1,000 sq ft",2019421879.0,2495,2495
New Jersey,660 Ocean Ave Unit 3R,"660 Ocean Ave Unit 3R, Jersey City, NJ 07305",1800,"2 Beds, 1 Bath, 800 sq ft",5513604194.0,1800,1800
New Jersey,190 Ocean Ave Unit 3,"190 Ocean Ave Unit 3, Jersey City, NJ 07305",1725,"1 Bed, 1 Bath, 650 sq ft",2015818597.0,1725,1725
New Jersey,138 Monticello Ave Unit 3,"138 Monticello Ave Unit 3, Jersey City, NJ 07304",1950,"2 Beds, 1 Bath, 800 sq ft",5512678048.0,1950,1950
New Jersey,8 Van Houten Ave Unit 44,"8 Van Houten Ave Unit 44, Jersey City, NJ 07305",1895,"1 Bed, 1 Bath, 650 sq ft",2018229445.0,1895,1895
New Jersey,187 Wegman Pky Unit 1L,"187 Wegman Pky Unit 1L, Jersey City, NJ 07305",1895,"2 Beds, 1 Bath, 800 sq ft",2015540922.0,1895,1895
New Jersey,540 Martin Luther King Jr Dr Unit 408,"540 Martin Luther King Jr Dr Unit 408, Jersey City, NJ 07304",2400,"1 Bed, 1 Bath, 650 sq ft",5513823756.0,2400,2400
New Jersey,235 Martin Luther King Jr Dr Unit 3,"235 Martin Luther King Jr Dr Unit 3, Jersey City, NJ 07305",2100,"3 Beds, 1 Bath, 1,000 sq ft",2017467377.0,2100,2100
New Jersey,1595 John F Kennedy Blvd Unit 5,"1595 John F Kennedy Blvd Unit 5, Jersey City, NJ 07305",1950,"2 Beds, 1 Bath, 800 sq ft",2013796142.0,1950,1950
New Jersey,688 Communipaw Ave,"688 Communipaw Ave, Jersey City, NJ 07304",1100,"Studio, 1 Bath, 2,000 sq ft",2015617880.0,1100,1100
New Jersey,138 Mallory Ave,"138 Mallory Ave, Jersey City, NJ 07304",2254 - 3358,"Studio - 2 Beds, 1-2 Baths",2018553327.0,2254,3358
New Jersey,10 Provost St Unit 412,"10 Provost St Unit 412, Jersey City, NJ 07302",4350,"2 Beds, 1 Bath, 700 sq ft",2015846709.0,4350,4350
New Jersey,113 Palisade Ave Unit 2,"113 Palisade Ave Unit 2, Jersey City, NJ 07306",3350,"3 Beds, 2 Baths, 1,350 sq ft",2017482442.0,3350,3350
New Jersey,232 1st St Unit 1,"232 1st St Unit 1, Jersey City, NJ 07302",5290,"3 Beds, 2 Baths, 1,000 sq ft",5512588603.0,5290,5290
New Jersey,42 Jewett Ave Unit 2,"42 Jewett Ave Unit 2, Jersey City, NJ 07304",1775,"1 Bed, 1 Bath, 650 sq ft",2018857877.0,1775,1775
New Jersey,36 Rutgers Ave Unit 1,"36 Rutgers Ave Unit 1, Jersey City, NJ 07305",2425,"3 Beds, 1 Bath, 1,000 sq ft",2015716567.0,2425,2425
New Jersey,160 1st St Unit 807,"160 1st St Unit 807, Jersey City, NJ 07302",3775,"1 Bed, 1 Bath, 691 sq ft",2015109100.0,3775,3775
New Jersey,22 Wegman Ct,"22 Wegman Ct, Jersey City, NJ 07305",4000,"3 Beds, 1.5 Baths, 2,700 sq ft",,4000,4000
New Jersey,48 Saint Pauls Ave Unit 1,"48 Saint Pauls Ave Unit 1, Jersey City, NJ 07306",2500,"1 Bed, 1 Bath, 750 sq ft",,2500,2500
New Jersey,98 North St Unit 3N,"98 North St Unit 3N, Jersey City, NJ 07307",2500,"2 Beds, 1 Bath, 1,000 sq ft",,2500,2500
New Jersey,1684 John F Kennedy Blvd Unit 3,"1684 John F Kennedy Blvd Unit 3, Jersey City, NJ 07305",1925,"1 Bed, 1 Bath, 650 sq ft",2018449747.0,1925,1925
New Jersey,67 Virginia Ave Unit 1,"67 Virginia Ave Unit 1, Jersey City, NJ 07304",2900,"2 Beds, 2 Baths, 941 sq ft",,2900,2900
New Jersey,7 Reed St Unit 2L,"7 Reed St Unit 2L, Jersey City, NJ 07304",2200,"3 Beds, 1 Bath, 1,000 sq ft",2018855215.0,2200,2200
New Jersey,577 Bramhall Ave,"577 Bramhall Ave, Jersey City, NJ 07304",2000,"1 Bed, 1 Bath, 850 sq ft",2017622916.0,2000,2000
New Jersey,393 Baldwin Ave Unit 2F,"393 Baldwin Ave Unit 2F, Jersey City, NJ 07306",3000,"2 Beds, 1 Bath, 860 sq ft",8628002207.0,3000,3000
New Jersey,7 Apollo St Unit 2nd Floor,"7 Apollo St Unit 2nd Floor, Jersey City, NJ 07306",2700,"2 Beds, 1 Bath, 1,100 sq ft",5512038400.0,2700,2700
New Jersey,178A Union St Unit 1,"178A Union St Unit 1, Jersey City, NJ 07304",2950,"3 Beds, 2 Baths, 1,350 sq ft",,2950,2950
New Jersey,98 Romaine Ave Unit 3,"98 Romaine Ave Unit 3, Jersey City, NJ 07306",2100,"2 Beds, 1 Bath, 800 sq ft",5512039363.0,2100,2100
New Jersey,17 Madison Ave Unit 2,"17 Madison Ave Unit 2, Jersey City, NJ 07304",2150,"2 Beds, 1 Bath, 800 sq ft",2019890623.0,2150,2150
New Jersey,89 Wegman Pky Unit 2,"89 Wegman Pky Unit 2, Jersey City, NJ 07305",2500,"4 Beds, 1 Bath, 1,300 sq ft",2019774930.0,2500,2500
New Jersey,670 Ocean Ave Unit 1,"670 Ocean Ave Unit 1, Jersey City, NJ 07305",2500,"2 Beds, 1 Bath, 800 sq ft",2013659486.0,2500,2500
New Jersey,59 Vroom St,"59 Vroom St, Jersey City, NJ 07306",1200,"Studio, 1 Bath, 1,800 sq ft",,1200,1200
New Jersey,1764 John F Kennedy Blvd Unit 2,"1764 John F Kennedy Blvd Unit 2, Jersey City, NJ 07305",2450,"3 Beds, 1 Bath, 1,000 sq ft",2015033527.0,2450,2450
New Jersey,271 Claremont Ave Unit 2,"271 Claremont Ave Unit 2, Jersey City, NJ 07305",2500,"3 Beds, 1 Bath, 900 sq ft",6465672833.0,2500,2500
New Jersey,56 Madison Ave,"56 Madison Ave, Jersey City, NJ 07304",3250,"2-3 Beds, 2 Baths, 1,200 sq ft",,3250,3250
New Jersey,211 York St Unit 3,"211 York St Unit 3, Jersey City, NJ 07302",3350,"2 Beds, 1 Bath, 700 sq ft",5512039044.0,3350,3350
New Jersey,389 Washington St Unit 389 Washington,"389 Washington St Unit 389 Washington, Jersey City, NJ 07302",3100,"1 Bed, 1 Bath, 600 sq ft",2015844461.0,3100,3100
New Jersey,607 Bergenline Ave Unit 2,"607 Bergenline Ave Unit 2, Union City, NJ 07087",2000,"1 Bed, 1 Bath, 871 sq ft",2018752782.0,2000,2000
New Jersey,700 1st St Unit Sky Club Condominium,"700 1st St Unit Sky Club Condominium, Hoboken, NJ 07030",4125,"2 Beds, 2 Baths, 1,100 sq ft",2016958304.0,4125,4125
New Jersey,208 Jackson St Unit 3,"208 Jackson St Unit 3, Hoboken, NJ 07030",4800,"2 Beds, 2 Baths, 1,260 sq ft",8623500320.0,4800,4800
New Jersey,The Lotus,"680 Grand St, Jersey City, NJ 07304",1975 - 3750,1-2 Beds,5512050873.0,1975,3750
New Jersey,136 Winfield Ave,"136 Winfield Ave, Jersey City, NJ 07305",2400,"2 Beds, 800 sq ft",9737928620.0,2400,2400
New Jersey,229 Summit Ave,"229 Summit Ave, Jersey City, NJ 07304",1999,"1 Bed, 675 sq ft",5512677694.0,1999,1999
New Jersey,74 Pollock,"74 Pollock Ave, Jersey City, NJ 07305",2988 - 3095,"2 Beds, 1,024 sq ft",2019184311.0,2988,3095
New Jersey,Essex Commons,"39 Greene St, Jersey City, NJ 07302",3495 - 4400,1-2 Beds,9083650632.0,3495,4400
New Jersey,872 Bergen Ave,"872 Bergen Ave, Jersey City, NJ 07306",2600,"2 Beds, 1,000 sq ft",9737551934.0,2600,2600
New Jersey,The Enclave,"675 Monmouth St, Jersey City, NJ 07310",3135 - 5850,1-2 Beds,9736046394.0,3135,5850
New Jersey,Century Tuer,"100 Tuers Ave, Jersey City, NJ 07306",2350 - 3600,1-2 Beds,9734904725.0,2350,3600
New Jersey,45-47 Newkirk St,"45-47 Newkirk St, Jersey City, NJ 07306",1735 - 1900,"1 Bed, 550 sq ft",5512273063.0,1735,1900
New Jersey,2040 Kennedy,"2040 John F Kennedy Blvd, Jersey City, NJ 07305",1790 - 1850,"1 Bed, 520 sq ft",9089658289.0,1790,1850
New Jersey,3495 John F Kennedy Blvd,"3495 John F Kennedy Blvd, Jersey City, NJ 07307",1475 - 1500,"1 Bed, 490 sq ft",5512617156.0,1475,1500
New Jersey,175 2nd St Unit FL12-ID1688,"175 2nd St, Jersey City, NJ 07302",4120,"2 Beds, 2 Baths, 900 sq ft",5512102969.0,4120,4120
New Jersey,175 2nd St Unit FL7-ID1687,"175 2nd St, Jersey City, NJ 07302",4160,"2 Beds, 1 Bath, 700 sq ft",5513734948.0,4160,4160
New Jersey,255 Brunswick St Unit FL2-ID1690,"255 Brunswick St, Jersey City, NJ 07302",5040,"2 Beds, 2 Baths, 900 sq ft",2015828339.0,5040,5040
New Jersey,465 Washington Blvd Unit ID1039855P,"465 Washington Blvd, Jersey City, NJ 07310",10470,"2 Beds, 2 Baths, 1,130 sq ft",5513241262.0,10470,10470
New Jersey,465 Washington Blvd Unit ID1039992P,"465 Washington Blvd, Jersey City, NJ 07310",6060,"1 Bed, 1 Bath, 732 sq ft",2018977290.0,6060,6060
New Jersey,465 Washington Blvd Unit ID1039999P,"465 Washington Blvd, Jersey City, NJ 07310",10470,"2 Beds, 2 Baths, 1,130 sq ft",2012317118.0,10470,10470
New Jersey,352 Princeton Ave Unit ID1053115P,"352 Princeton Ave, Jersey City, NJ 07305",6920,"3 Beds, 2 Baths, 5,380 sq ft",2014742833.0,6920,6920
New Jersey,285 Cator Ave Unit ID1054300P,"285 Cator Ave, Jersey City, NJ 07305",6480,"2 Beds, 1 Bath, 2,152 sq ft",5517332404.0,6480,6480
New Jersey,130 Terrace Ave Unit ID1055593P,"130 Terrace Ave, Jersey City, NJ 07307",9000,"3 Beds, 2 Baths, 11,438 sq ft",5512927794.0,9000,9000
New Jersey,444 Washington Blvd Unit FL4-ID1800,"444 Washington Blvd, Jersey City, NJ 07310",4650,"2 Beds, 2 Baths, 1,106 sq ft",2016361690.0,4650,4650
New Jersey,444 Washington Blvd Unit FL2-ID671,"444 Washington Blvd, Jersey City, NJ 07310",3280,"1 Bed, 1 Bath, 693 sq ft",2018577396.0,3280,3280
New Jersey,100 Paterson Plank Rd Unit FL5-ID785,"100 Paterson Plank Rd, Jersey City, NJ 07307",4230,"2 Beds, 2 Baths, 1,200 sq ft",5512391365.0,4230,4230
New Jersey,444 Washington Blvd Unit FL2-ID787,"444 Washington Blvd, Jersey City, NJ 07310",2550,"1 Bed, 1 Bath, 670 sq ft",2018317050.0,2550,2550
New Jersey,348 Baldwin Ave Unit FL6-ID962,"348 Baldwin Ave, Jersey City, NJ 07306",4690,"2 Beds, 2 Baths, 1,200 sq ft",8444222083.0,4690,4690
New Jersey,837 Jersey Ave Unit FL5-ID945,"837 Jersey Ave, Jersey City, NJ 07310",3390,"1 Bed, 1 Bath, 820 sq ft",5517332073.0,3390,3390
New Jersey,139 Brunswick St Unit FL3-ID1535,"139 Brunswick St, Jersey City, NJ 07302",3270,"1 Bed, 1 Bath, 840 sq ft",2019890490.0,3270,3270
New Jersey,354 Bergen Ave Unit 2BR,"354 Bergen Ave, Jersey City, NJ 07304",1975,"2 Beds, 1 Bath, 750 sq ft",5512677501.0,1975,1975
New Jersey,425 Summit Ave Unit FL19-ID1575,"425 Summit Ave, Jersey City, NJ 07306",4170,"2 Beds, 2 Baths, 1,000 sq ft",5512050242.0,4170,4170
New Jersey,425 Summit Ave Unit FL15-ID1580,"425 Summit Ave Unit FL15-ID1580, Jersey City, NJ 07306",3050,"1 Bed, 1 Bath, 550 sq ft",5513790224.0,3050,3050
New Jersey,425 Summit Ave Unit FL14-ID1579,"425 Summit Ave Unit FL14-ID1579, Jersey City, NJ 07306",3590,"1 Bed, 1 Bath, 600 sq ft",2018842630.0,3590,3590
New Jersey,425 Summit Ave Unit FL17-ID1576,"425 Summit Ave, Jersey City, NJ 07306",4850,"2 Beds, 2 Baths, 1,000 sq ft",2018854611.0,4850,4850
New Jersey,222 Montgomery St,"222 Montgomery St, Jersey City, NJ 07302",5900,"2 Beds, 2 Baths, 1,300 sq ft",2014196711.0,5900,5900
New Jersey,115 Carteret Ave Unit B,"115 Carteret Ave, Jersey City, NJ 07305",3200,"3 Beds, 2 Baths, 900 sq ft",2019320494.0,3200,3200
New Jersey,341 Monmouth St,"341 Monmouth St, Jersey City, NJ 07302",2500,"Studio, 1 Bath",9083410204.0,2500,2500
New Jersey,13 Seidler St Unit 2,"13 Seidler St, Jersey City, NJ 07304",2250,"2 Beds, 1 Bath",2018856305.0,2250,2250
New Jersey,Private bedroom in 3 bed/1.5 bath Home,"20 Clendenny Ave, Jersey City, NJ 07304",925,"3 Beds, 1.5 Baths, 163 sq ft",5512886879.0,925,925
New Jersey,Private bedroom in 3 bed/1 bath Home,"217 Lexington Ave, Jersey City, NJ 07304",1760,"3 Beds, 1 Bath",5513054425.0,1760,1760
New Jersey,857 Bergen Ave,"857 Bergen Ave, Jersey City, NJ 07306",2850,"1 Bed, 1 Bath",2138102821.0,2850,2850
New Jersey,465 Washington Blvd Unit ID1042374P,"465 Washington Blvd Unit ID1042374P, Jersey City, NJ 07310",6650,"1 Bed, 1 Bath, 785 sq ft",2018497159.0,6650,6650
New Jersey,187 Culver Ave,"187 Culver Ave, Jersey City, NJ 07305",2750,"2 Beds, 1 Bath",5512087419.0,2750,2750
New Jersey,465 Washington Blvd Unit ID1039850P,"465 Washington Blvd Unit ID1039850P, Jersey City, NJ 07310",6060,"1 Bed, 1 Bath, 850 sq ft",2013405593.0,6060,6060
New Jersey,566 Newark Ave Unit 3,"566 Newark Ave Unit 3, Jersey City, NJ 07306",2250,"2 Beds, 2 Baths",2016279465.0,2250,2250
New Jersey,414-16 1st St,"414-16 1st St, Jersey City, NJ 07302",3650,"2 Beds, 1 Bath",9175678759.0,3650,3650
New Jersey,2 Union St Unit 1R,"2 Union St Unit 1R, Jersey City, NJ 07304",2353,"1 Bed, 1 Bath, 784 sq ft",2016895298.0,2353,2353
New Jersey,201 St Pauls Ave,"201 St Pauls Ave, Jersey City, NJ 07306",1900,"Studio, 1 Bath, 431 sq ft",2015716371.0,1900,1900
New Jersey,566 Newark Ave Unit 2,"566 Newark Ave Unit 2, Jersey City, NJ 07306",2500,"3 Beds, 1 Bath",2017620685.0,2500,2500
New Jersey,148 1st St Unit FL4-ID1985,"148 1st St, Jersey City, NJ 07302",4230,"1 Bed, 1 Bath, 723 sq ft",2015813653.0,4230,4230
New Jersey,64 Logan Ave,"64 Logan Ave, Jersey City, NJ 07306",2100,"Studio, 1 Bath, 1,000 sq ft",5517587598.0,2100,2100
New Jersey,148 1st St Unit FL7-ID1984,"148 1st St, Jersey City, NJ 07302",3800,"1 Bed, 1 Bath, 707 sq ft",2016141536.0,3800,3800
New Jersey,974 Summit Ave,"974 Summit Ave, Jersey City, NJ 07307",3750,"2 Beds, 2 Baths",9088127759.0,3750,3750
New Jersey,80 Romaine Ave,"80 Romaine Ave, Jersey City, NJ 07306",3150,"2 Beds, 1 Bath",5512087419.0,3150,3150
New Jersey,66 Linden Ave Unit Apartment 1,"66 Linden Ave, Jersey City, NJ 07305",2850,"3 Beds, 1 Bath",2018923104.0,2850,2850
New Jersey,328 Pacific Ave Unit B03,"328 Pacific Ave Unit B03, Jersey City, NJ 07304",3311,"2 Beds, 1 Bath, 800 sq ft",2015813903.0,3311,3311
New Jersey,75 Park Ln S,"75 Park Ln S, Jersey City, NJ 07310",4250,"1 Bed, 1 Bath, 788 sq ft",2015817693.0,4250,4250
New Jersey,414 1st St,"414 1st St, Jc, Downtown, NJ 07302",3500,"2 Beds, 1 Bath",9175678759.0,3500,3500
New Jersey,53 Poplar St Unit C3,"53 Poplar St, Jersey City, NJ 07307",1875,"1 Bed, 1 Bath",2015376971.0,1875,1875
New Jersey,5 Laidlaw Ave,"5 Laidlaw Ave, Jersey City, NJ 07306",1654,"1 Bed, 1 Bath, 700 sq ft",2016958714.0,1654,1654
New Jersey,170 Claremont Ave,"170 Claremont Ave, Jersey City, NJ 07305",1900,"2 Beds, 1 Bath",2019497685.0,1900,1900
New Jersey,18 Kensington Ave Unit 1H,"18 Kensington Ave, Jersey City, NJ 07304",1595,"Studio, 1 Bath, 550 sq ft",2018553396.0,1595,1595
New Jersey,425 Rose Ave Unit 10,"425 Rose Ave, Jersey City, NJ 07305",1399,"1 Bed, 1 Bath, 500 sq ft",8627019175.0,1399,1399
New Jersey,429 Bergen Ave,"429 Bergen Ave, Jersey City, NJ 07304",2300,"1 Bed, 1 Bath",8335327395.0,2300,2300
New Jersey,121 Kearney Ave Unit Apt 1,"121 Kearney Ave, Jersey City, NJ 07305",2100,"3 Beds, 1 Bath",2013541185.0,2100,2100
New Jersey,401 Washington Blvd Unit ID1039854P,"401 Washington Blvd, Jersey City, NJ 07310",7790,"1 Bed, 1 Bath, 710 sq ft",2012318592.0,7790,7790
New Jersey,465 Washington Blvd Unit ID1040002P,"465 Washington Blvd, Jersey City, NJ 07310",6650,"1 Bed, 1 Bath, 785 sq ft",5512181393.0,6650,6650
New Jersey,401 Washington Blvd Unit ID1040014P,"401 Washington Blvd, Jersey City, NJ 07310",7790,"1 Bed, 1 Bath, 710 sq ft",2013971387.0,7790,7790
New Jersey,354 Bergen Ave Unit 10,"354 Bergen Ave, Jersey City, NJ 07304",1599,"1 Bed, 1 Bath",2018856717.0,1599,1599
New Jersey,475 Washington Blvd Unit ID1039991P,"475 Washington Blvd, Jersey City, NJ 07310",6060,"1 Bed, 1 Bath, 796 sq ft",2015968776.0,6060,6060
New Jersey,171 Cambridge Ave,"171 Cambridge Ave, Jersey City, NJ 07307",2000,"Studio, 1 Bath, 1,000 sq ft",5513453500.0,2000,2000
New Jersey,465 Washington Blvd Unit ID1040003P,"465 Washington Blvd, Jersey City, NJ 07310",6650,"1 Bed, 1 Bath, 785 sq ft",2019044261.0,6650,6650
New Jersey,14 Waldo Ave,"14 Waldo Ave, Jersey City, NJ 07306",3200,"3 Beds, 2 Baths",2013836136.0,3200,3200
New Jersey,313 Winfield Ave Unit # 2,"313 Winfield Ave, Jersey City, NJ 07305",3300,"3 Beds, 2 Baths",2018066895.0,3300,3300
New Jersey,126 Ogden Ave. Unit 2,"126 Ogden Ave., Jersey City, NJ 07307",5500,"3 Beds, 2 Baths, 2,000 sq ft",8488004410.0,5500,5500
New Jersey,857 Bergen Ave,"857 Bergen Ave, Jersey City, NJ 07306",4950,"2 Beds, 1 Bath",2019847143.0,4950,4950
New Jersey,857 Bergen Ave,"857 Bergen Ave, Jersey City, NJ 07306",2700,"1 Bed, 1 Bath",5512050594.0,2700,2700
New Jersey,857 Bergen Ave,"857 Bergen Ave, Jersey City, NJ 07306",3700,"1 Bed, 1 Bath",5512770211.0,3700,3700
New Jersey,429 Bergen Ave,"429 Bergen Ave, Jersey City, NJ 07304",2700,"2 Beds, 2 Baths",2019493072.0,2700,2700
New Jersey,61A South St,"61A South St, Jersey City, NJ 07307",2900,"2 Beds, 1 Bath, 1,100 sq ft",5512506674.0,2900,2900
New Jersey,258 Hancock Ave Unit First floor,"258 Hancock Ave, Jersey City, NJ 07307",2800,"3 Beds, 2 Baths, 975 sq ft",8622797043.0,2800,2800
New Jersey,857 Bergen Ave,"857 Bergen Ave, Jersey City, NJ 07306",2100,"Studio, 1 Bath",5512775214.0,2100,2100
New Jersey,73 Irving St Unit 101,"73 Irving St, Jersey City, NJ 07307",2300,"1 Bed, 1 Bath, 700 sq ft",2015374631.0,2300,2300
New Jersey,4 Beacon Way Unit 1503,"4 Beacon Way, Jersey City, NJ 07304",2700,"1 Bed, 1 Bath, 750 sq ft",5512039651.0,2700,2700
New Jersey,48 St Pauls Ave Unit # 1,"48 St Pauls Ave, Jersey City, NJ 07306",2500,"1 Bed, 1 Bath",2018841544.0,2500,2500
